msa-code,metro-code,metro-name,program,limit-type,median-price,limit-1-unit,limit-2-units,limit-3-units,limit-4-units,state,county-fips,state-name,county-name,county-transaction-date,limit-transaction-date,median-price-determining-limit,year-for-median-determining-limit
13820,00000,"BIRMINGHAM-HOOVER, AL",GSE,S,0190000,0453100,0580150,0701250,0871450,AL,007,ALABAMA,BIBB,20171201,20171231,0190000,2017
13820,00000,"BIRMINGHAM-HOOVER, AL",GSE,S,0190000,0453100,0580150,0701250,0871450,AL,009,ALABAMA,BLOUNT,20171201,20171231,0190000,2017
99999,00000,NON-METRO,GSE,S,0072000,0453100,0580150,0701250,0871450,AL,011,ALABAMA,BULLOCK,20171201,20171231,0076000,2010
99999,00000,NON-METRO,GSE,S,0099000,0453100,0580150,0701250,0871450,AL,013,ALABAMA,BUTLER,20171201,20171231,0099000,2017
11500,00000,"ANNISTON-OXFORD-JACKSONVILLE, AL",GSE,S,0117000,0453100,0580150,0701250,0871450,AL,015,ALABAMA,CALHOUN,20171201,20171231,0117000,2017
46740,00000,"VALLEY, AL",GSE,S,0050000,0453100,0580150,0701250,0871450,AL,017,ALABAMA,CHAMBERS,20171201,20171231,0098000,2010
99999,00000,NON-METRO,GSE,S,0103000,0453100,0580150,0701250,0871450,AL,019,ALABAMA,CHEROKEE,20171201,20171231,0109000,2010
13820,00000,"BIRMINGHAM-HOOVER, AL",GSE,S,0190000,0453100,0580150,0701250,0871450,AL,021,ALABAMA,CHILTON,20171201,20171231,0190000,2017
99999,00000,NON-METRO,GSE,S,0064000,0453100,0580150,0701250,0871450,AL,023,ALABAMA,CHOCTAW,20171201,20171231,0084000,2010
99999,00000,NON-METRO,GSE,S,0091000,0453100,0580150,0701250,0871450,AL,025,ALABAMA,CLARKE,20171201,20171231,0113000,2010
99999,00000,NON-METRO,GSE,S,0073000,0453100,0580150,0701250,0871450,AL,027,ALABAMA,CLAY,20171201,20171231,0087000,2010
99999,00000,NON-METRO,GSE,S,0113000,0453100,0580150,0701250,0871450,AL,029,ALABAMA,CLEBURNE,20171201,20171231,0113000,2017
21460,00000,"ENTERPRISE, AL",GSE,S,0110000,0453100,0580150,0701250,0871450,AL,031,ALABAMA,COFFEE,20171201,20171231,0136000,2014
22520,00000,"FLORENCE-MUSCLE SHOALS, AL",GSE,S,0148000,0453100,0580150,0701250,0871450,AL,033,ALABAMA,COLBERT,20171201,20171231,0154000,2015
99999,00000,NON-METRO,GSE,S,0074000,0453100,0580150,0701250,0871450,AL,035,ALABAMA,CONECUH,20171201,20171231,0078000,2010
45180,00000,"TALLADEGA-SYLACAUGA, AL",GSE,S,0086000,0453100,0580150,0701250,0871450,AL,037,ALABAMA,COOSA,20171201,20171231,0158000,2012
99999,00000,NON-METRO,GSE,S,0061000,0453100,0580150,0701250,0871450,AL,039,ALABAMA,COVINGTON,20171201,20171231,0082000,2009
99999,00000,NON-METRO,GSE,S,0074000,0453100,0580150,0701250,0871450,AL,041,ALABAMA,CRENSHAW,20171201,20171231,0074000,2017
18980,00000,"CULLMAN, AL",GSE,S,0100000,0453100,0580150,0701250,0871450,AL,043,ALABAMA,CULLMAN,20171201,20171231,0114000,2008
37120,00000,"OZARK, AL",GSE,S,0080000,0453100,0580150,0701250,0871450,AL,045,ALABAMA,DALE,20171201,20171231,0118000,2012
42820,00000,"SELMA, AL",GSE,S,0085000,0453100,0580150,0701250,0871450,AL,047,ALABAMA,DALLAS,20171201,20171231,0097000,2010
22840,00000,"FORT PAYNE, AL",GSE,S,0105000,0453100,0580150,0701250,0871450,AL,049,ALABAMA,DEKALB,20171201,20171231,0107000,2014
33860,00000,"MONTGOMERY, AL",GSE,S,0145000,0453100,0580150,0701250,0871450,AL,051,ALABAMA,ELMORE,20171201,20171231,0172000,2011
12120,00000,"ATMORE, AL",GSE,S,0098000,0453100,0580150,0701250,0871450,AL,053,ALABAMA,ESCAMBIA,20171201,20171231,0102000,2016
23460,00000,"GADSDEN, AL",GSE,S,0107000,0453100,0580150,0701250,0871450,AL,055,ALABAMA,ETOWAH,20171201,20171231,0116000,2009
99999,00000,NON-METRO,GSE,S,0079000,0453100,0580150,0701250,0871450,AL,057,ALABAMA,FAYETTE,20171201,20171231,0111000,2010
99999,00000,NON-METRO,GSE,S,0065000,0453100,0580150,0701250,0871450,AL,059,ALABAMA,FRANKLIN,20171201,20171231,0092000,2010
20020,00000,"DOTHAN, AL",GSE,S,0123000,0453100,0580150,0701250,0871450,AL,061,ALABAMA,GENEVA,20171201,20171231,0171000,2011
99999,00000,NON-METRO,GSE,S,0073000,0453100,0580150,0701250,0871450,AL,063,ALABAMA,GREENE,20171201,20171231,0193000,2009
46220,00000,"TUSCALOOSA, AL",GSE,S,0141000,0453100,0580150,0701250,0871450,AL,065,ALABAMA,HALE,20171201,20171231,0288000,2015
20020,00000,"DOTHAN, AL",GSE,S,0123000,0453100,0580150,0701250,0871450,AL,067,ALABAMA,HENRY,20171201,20171231,0171000,2011
20020,00000,"DOTHAN, AL",GSE,S,0123000,0453100,0580150,0701250,0871450,AL,069,ALABAMA,HOUSTON,20171201,20171231,0171000,2011
42460,00000,"SCOTTSBORO, AL",GSE,S,0104000,0453100,0580150,0701250,0871450,AL,071,ALABAMA,JACKSON,20171201,20171231,0104000,2016
13820,00000,"BIRMINGHAM-HOOVER, AL",GSE,S,0190000,0453100,0580150,0701250,0871450,AL,073,ALABAMA,JEFFERSON,20171201,20171231,0190000,2017
99999,00000,NON-METRO,GSE,S,0071000,0453100,0580150,0701250,0871450,AL,075,ALABAMA,LAMAR,20171201,20171231,0096000,2010
22520,00000,"FLORENCE-MUSCLE SHOALS, AL",GSE,S,0148000,0453100,0580150,0701250,0871450,AL,077,ALABAMA,LAUDERDALE,20171201,20171231,0154000,2015
19460,00000,"DECATUR, AL",GSE,S,0106000,0453100,0580150,0701250,0871450,AL,079,ALABAMA,LAWRENCE,20171201,20171231,0156000,2015
12220,00000,"AUBURN-OPELIKA, AL",GSE,S,0197000,0453100,0580150,0701250,0871450,AL,081,ALABAMA,LEE,20171201,20171231,0197000,2017
26620,00000,"HUNTSVILLE, AL",GSE,S,0160000,0453100,0580150,0701250,0871450,AL,083,ALABAMA,LIMESTONE,20171201,20171231,0195000,2008
33860,00000,"MONTGOMERY, AL",GSE,S,0145000,0453100,0580150,0701250,0871450,AL,085,ALABAMA,LOWNDES,20171201,20171231,0172000,2011
99999,00000,NON-METRO,GSE,S,0078000,0453100,0580150,0701250,0871450,AL,087,ALABAMA,MACON,20171201,20171231,0108000,2010
26620,00000,"HUNTSVILLE, AL",GSE,S,0160000,0453100,0580150,0701250,0871450,AL,089,ALABAMA,MADISON,20171201,20171231,0195000,2008
99999,00000,NON-METRO,GSE,S,0095000,0453100,0580150,0701250,0871450,AL,091,ALABAMA,MARENGO,20171201,20171231,0103000,2015
99999,00000,NON-METRO,GSE,S,0085000,0453100,0580150,0701250,0871450,AL,093,ALABAMA,MARION,20171201,20171231,0099000,2015
10700,00000,"ALBERTVILLE, AL",GSE,S,0091000,0453100,0580150,0701250,0871450,AL,095,ALABAMA,MARSHALL,20171201,20171231,0101000,2009
33660,00000,"MOBILE, AL",GSE,S,0092000,0453100,0580150,0701250,0871450,AL,097,ALABAMA,MOBILE,20171201,20171231,0145000,2008
99999,00000,NON-METRO,GSE,S,0050000,0453100,0580150,0701250,0871450,AL,099,ALABAMA,MONROE,20171201,20171231,0107000,2010
33860,00000,"MONTGOMERY, AL",GSE,S,0145000,0453100,0580150,0701250,0871450,AL,101,ALABAMA,MONTGOMERY,20171201,20171231,0172000,2011
19460,00000,"DECATUR, AL",GSE,S,0106000,0453100,0580150,0701250,0871450,AL,103,ALABAMA,MORGAN,20171201,20171231,0156000,2015
99999,00000,NON-METRO,GSE,S,0070000,0453100,0580150,0701250,0871450,AL,105,ALABAMA,PERRY,20171201,20171231,0076000,2016
46220,00000,"TUSCALOOSA, AL",GSE,S,0141000,0453100,0580150,0701250,0871450,AL,107,ALABAMA,PICKENS,20171201,20171231,0288000,2015
45980,00000,"TROY, AL",GSE,S,0110000,0453100,0580150,0701250,0871450,AL,109,ALABAMA,PIKE,20171201,20171231,0112000,2010
99999,00000,NON-METRO,GSE,S,0090000,0453100,0580150,0701250,0871450,AL,111,ALABAMA,RANDOLPH,20171201,20171231,0092000,2016
17980,00000,"COLUMBUS, GA-AL",GSE,S,0189000,0453100,0580150,0701250,0871450,AL,113,ALABAMA,RUSSELL,20171201,20171231,0252000,2009
13820,00000,"BIRMINGHAM-HOOVER, AL",GSE,S,0190000,0453100,0580150,0701250,0871450,AL,115,ALABAMA,ST. CLAIR,20171201,20171231,0190000,2017
13820,00000,"BIRMINGHAM-HOOVER, AL",GSE,S,0190000,0453100,0580150,0701250,0871450,AL,117,ALABAMA,SHELBY,20171201,20171231,0190000,2017
99999,00000,NON-METRO,GSE,S,0077000,0453100,0580150,0701250,0871450,AL,119,ALABAMA,SUMTER,20171201,20171231,0077000,2017
45180,00000,"TALLADEGA-SYLACAUGA, AL",GSE,S,0086000,0453100,0580150,0701250,0871450,AL,121,ALABAMA,TALLADEGA,20171201,20171231,0158000,2009
10760,00000,"ALEXANDER CITY, AL",GSE,S,0108000,0453100,0580150,0701250,0871450,AL,123,ALABAMA,TALLAPOOSA,20171201,20171231,0195000,2016
46220,00000,"TUSCALOOSA, AL",GSE,S,0141000,0453100,0580150,0701250,0871450,AL,125,ALABAMA,TUSCALOOSA,20171201,20171231,0288000,2015
13820,00000,"BIRMINGHAM-HOOVER, AL",GSE,S,0190000,0453100,0580150,0701250,0871450,AL,127,ALABAMA,WALKER,20171201,20171231,0190000,2017
99999,00000,NON-METRO,GSE,S,0090000,0453100,0580150,0701250,0871450,AL,129,ALABAMA,WASHINGTON,20171201,20171231,0105000,2010
99999,00000,NON-METRO,GSE,S,0085000,0453100,0580150,0701250,0871450,AL,131,ALABAMA,WILCOX,20171201,20171231,0094000,2010
99999,00000,NON-METRO,GSE,S,0075000,0453100,0580150,0701250,0871450,AL,133,ALABAMA,WINSTON,20171201,20171231,0088000,2009
99999,00000,NON-METRO,GSE,S,0080000,0453100,0580150,0701250,0871450,AR,001,ARKANSAS,ARKANSAS,20171201,20171231,0083000,2014
99999,00000,NON-METRO,GSE,S,0077000,0453100,0580150,0701250,0871450,AR,003,ARKANSAS,ASHLEY,20171201,20171231,0079000,2013
34260,00000,"MOUNTAIN HOME, AR",GSE,S,0124000,0453100,0580150,0701250,0871450,AR,005,ARKANSAS,BAXTER,20171201,20171231,0124000,2017
22220,00000,"FAYETTEVILLE-SPRINGDALE-ROGERS, AR-MO",GSE,S,0175000,0453100,0580150,0701250,0871450,AR,007,ARKANSAS,BENTON,20171201,20171231,0175000,2017
25460,00000,"HARRISON, AR",GSE,S,0100000,0453100,0580150,0701250,0871450,AR,009,ARKANSAS,BOONE,20171201,20171231,0105000,2015
99999,00000,NON-METRO,GSE,S,0054000,0453100,0580150,0701250,0871450,AR,011,ARKANSAS,BRADLEY,20171201,20171231,0064000,2008
15780,00000,"CAMDEN, AR",GSE,S,0078000,0453100,0580150,0701250,0871450,AR,013,ARKANSAS,CALHOUN,20171201,20171231,0173000,2009
99999,00000,NON-METRO,GSE,S,0118000,0453100,0580150,0701250,0871450,AR,015,ARKANSAS,CARROLL,20171201,20171231,0138000,2010
99999,00000,NON-METRO,GSE,S,0055000,0453100,0580150,0701250,0871450,AR,017,ARKANSAS,CHICOT,20171201,20171231,0119000,2008
11660,00000,"ARKADELPHIA, AR",GSE,S,0077000,0453100,0580150,0701250,0871450,AR,019,ARKANSAS,CLARK,20171201,20171231,0095000,2008
99999,00000,NON-METRO,GSE,S,0045000,0453100,0580150,0701250,0871450,AR,021,ARKANSAS,CLAY,20171201,20171231,0072000,2014
99999,00000,NON-METRO,GSE,S,0119000,0453100,0580150,0701250,0871450,AR,023,ARKANSAS,CLEBURNE,20171201,20171231,0119000,2017
38220,00000,"PINE BLUFF, AR",GSE,S,0059000,0453100,0580150,0701250,0871450,AR,025,ARKANSAS,CLEVELAND,20171201,20171231,0094000,2009
31620,00000,"MAGNOLIA, AR",GSE,S,0108000,0453100,0580150,0701250,0871450,AR,027,ARKANSAS,COLUMBIA,20171201,20171231,0110000,2009
99999,00000,NON-METRO,GSE,S,0076000,0453100,0580150,0701250,0871450,AR,029,ARKANSAS,CONWAY,20171201,20171231,0102000,2009
27860,00000,"JONESBORO, AR",GSE,S,0134000,0453100,0580150,0701250,0871450,AR,031,ARKANSAS,CRAIGHEAD,20171201,20171231,0134000,2017
22900,00000,"FORT SMITH, AR-OK",GSE,S,0112000,0453100,0580150,0701250,0871450,AR,033,ARKANSAS,CRAWFORD,20171201,20171231,0117000,2009
32820,00000,"MEMPHIS, TN-MS-AR",GSE,S,0180000,0453100,0580150,0701250,0871450,AR,035,ARKANSAS,CRITTENDEN,20171201,20171231,0180000,2017
99999,00000,NON-METRO,GSE,S,0090000,0453100,0580150,0701250,0871450,AR,037,ARKANSAS,CROSS,20171201,20171231,0099000,2008
99999,00000,NON-METRO,GSE,S,0050000,0453100,0580150,0701250,0871450,AR,039,ARKANSAS,DALLAS,20171201,20171231,0083000,2008
99999,00000,NON-METRO,GSE,S,0053000,0453100,0580150,0701250,0871450,AR,041,ARKANSAS,DESHA,20171201,20171231,0057000,2012
99999,00000,NON-METRO,GSE,S,0096000,0453100,0580150,0701250,0871450,AR,043,ARKANSAS,DREW,20171201,20171231,0096000,2017
30780,00000,"LITTLE ROCK-NORTH LITTLE ROCK-CONWAY, A",GSE,S,0155000,0453100,0580150,0701250,0871450,AR,045,ARKANSAS,FAULKNER,20171201,20171231,0168000,2009
99999,00000,NON-METRO,GSE,S,0051000,0453100,0580150,0701250,0871450,AR,047,ARKANSAS,FRANKLIN,20171201,20171231,0124000,2016
99999,00000,NON-METRO,GSE,S,0057000,0453100,0580150,0701250,0871450,AR,049,ARKANSAS,FULTON,20171201,20171231,0100000,2014
26300,00000,"HOT SPRINGS, AR",GSE,S,0128000,0453100,0580150,0701250,0871450,AR,051,ARKANSAS,GARLAND,20171201,20171231,0144000,2009
30780,00000,"LITTLE ROCK-NORTH LITTLE ROCK-CONWAY, A",GSE,S,0155000,0453100,0580150,0701250,0871450,AR,053,ARKANSAS,GRANT,20171201,20171231,0168000,2009
37500,00000,"PARAGOULD, AR",GSE,S,0100000,0453100,0580150,0701250,0871450,AR,055,ARKANSAS,GREENE,20171201,20171231,0100000,2016
26260,00000,"HOPE, AR",GSE,S,0048000,0453100,0580150,0701250,0871450,AR,057,ARKANSAS,HEMPSTEAD,20171201,20171231,0070000,2011
31680,00000,"MALVERN, AR",GSE,S,0072000,0453100,0580150,0701250,0871450,AR,059,ARKANSAS,HOT SPRING,20171201,20171231,0091000,2013
99999,00000,NON-METRO,GSE,S,0082000,0453100,0580150,0701250,0871450,AR,061,ARKANSAS,HOWARD,20171201,20171231,0082000,2017
12900,00000,"BATESVILLE, AR",GSE,S,0080000,0453100,0580150,0701250,0871450,AR,063,ARKANSAS,INDEPENDENCE,20171201,20171231,0097000,2008
99999,00000,NON-METRO,GSE,S,0059000,0453100,0580150,0701250,0871450,AR,065,ARKANSAS,IZARD,20171201,20171231,0078000,2011
99999,00000,NON-METRO,GSE,S,0041000,0453100,0580150,0701250,0871450,AR,067,ARKANSAS,JACKSON,20171201,20171231,0066000,2008
38220,00000,"PINE BLUFF, AR",GSE,S,0059000,0453100,0580150,0701250,0871450,AR,069,ARKANSAS,JEFFERSON,20171201,20171231,0094000,2009
99999,00000,NON-METRO,GSE,S,0070000,0453100,0580150,0701250,0871450,AR,071,ARKANSAS,JOHNSON,20171201,20171231,0090000,2015
99999,00000,NON-METRO,GSE,S,0064000,0453100,0580150,0701250,0871450,AR,073,ARKANSAS,LAFAYETTE,20171201,20171231,0064000,2012
99999,00000,NON-METRO,GSE,S,0049000,0453100,0580150,0701250,0871450,AR,075,ARKANSAS,LAWRENCE,20171201,20171231,0058000,2008
99999,00000,NON-METRO,GSE,S,0049000,0453100,0580150,0701250,0871450,AR,077,ARKANSAS,LEE,20171201,20171231,0054000,2014
38220,00000,"PINE BLUFF, AR",GSE,S,0059000,0453100,0580150,0701250,0871450,AR,079,ARKANSAS,LINCOLN,20171201,20171231,0094000,2009
45500,00000,"TEXARKANA, TX-AR",GSE,S,0137000,0453100,0580150,0701250,0871450,AR,081,ARKANSAS,LITTLE RIVER,20171201,20171231,0137000,2014
99999,00000,NON-METRO,GSE,S,0055000,0453100,0580150,0701250,0871450,AR,083,ARKANSAS,LOGAN,20171201,20171231,0084000,2015
30780,00000,"LITTLE ROCK-NORTH LITTLE ROCK-CONWAY, A",GSE,S,0155000,0453100,0580150,0701250,0871450,AR,085,ARKANSAS,LONOKE,20171201,20171231,0168000,2009
22220,00000,"FAYETTEVILLE-SPRINGDALE-ROGERS, AR-MO",GSE,S,0175000,0453100,0580150,0701250,0871450,AR,087,ARKANSAS,MADISON,20171201,20171231,0175000,2017
99999,00000,NON-METRO,GSE,S,0075000,0453100,0580150,0701250,0871450,AR,089,ARKANSAS,MARION,20171201,20171231,0100000,2016
45500,00000,"TEXARKANA, TX-AR",GSE,S,0137000,0453100,0580150,0701250,0871450,AR,091,ARKANSAS,MILLER,20171201,20171231,0137000,2014
14180,00000,"BLYTHEVILLE, AR",GSE,S,0095000,0453100,0580150,0701250,0871450,AR,093,ARKANSAS,MISSISSIPPI,20171201,20171231,0095000,2017
99999,00000,NON-METRO,GSE,S,0032000,0453100,0580150,0701250,0871450,AR,095,ARKANSAS,MONROE,20171201,20171231,0060000,2013
99999,00000,NON-METRO,GSE,S,0060000,0453100,0580150,0701250,0871450,AR,097,ARKANSAS,MONTGOMERY,20171201,20171231,0077000,2013
26260,00000,"HOPE, AR",GSE,S,0048000,0453100,0580150,0701250,0871450,AR,099,ARKANSAS,NEVADA,20171201,20171231,0070000,2011
25460,00000,"HARRISON, AR",GSE,S,0100000,0453100,0580150,0701250,0871450,AR,101,ARKANSAS,NEWTON,20171201,20171231,0105000,2015
15780,00000,"CAMDEN, AR",GSE,S,0078000,0453100,0580150,0701250,0871450,AR,103,ARKANSAS,OUACHITA,20171201,20171231,0173000,2009
30780,00000,"LITTLE ROCK-NORTH LITTLE ROCK-CONWAY, A",GSE,S,0155000,0453100,0580150,0701250,0871450,AR,105,ARKANSAS,PERRY,20171201,20171231,0168000,2009
25760,00000,"HELENA-WEST HELENA, AR",GSE,S,0035000,0453100,0580150,0701250,0871450,AR,107,ARKANSAS,PHILLIPS,20171201,20171231,0065000,2013
99999,00000,NON-METRO,GSE,S,0077000,0453100,0580150,0701250,0871450,AR,109,ARKANSAS,PIKE,20171201,20171231,0079000,2014
27860,00000,"JONESBORO, AR",GSE,S,0134000,0453100,0580150,0701250,0871450,AR,111,ARKANSAS,POINSETT,20171201,20171231,0134000,2017
99999,00000,NON-METRO,GSE,S,0080000,0453100,0580150,0701250,0871450,AR,113,ARKANSAS,POLK,20171201,20171231,0083000,2008
40780,00000,"RUSSELLVILLE, AR",GSE,S,0108000,0453100,0580150,0701250,0871450,AR,115,ARKANSAS,POPE,20171201,20171231,0111000,2013
99999,00000,NON-METRO,GSE,S,0052000,0453100,0580150,0701250,0871450,AR,117,ARKANSAS,PRAIRIE,20171201,20171231,0096000,2013
30780,00000,"LITTLE ROCK-NORTH LITTLE ROCK-CONWAY, A",GSE,S,0155000,0453100,0580150,0701250,0871450,AR,119,ARKANSAS,PULASKI,20171201,20171231,0168000,2009
99999,00000,NON-METRO,GSE,S,0054000,0453100,0580150,0701250,0871450,AR,121,ARKANSAS,RANDOLPH,20171201,20171231,0075000,2016
22620,00000,"FORREST CITY, AR",GSE,S,0060000,0453100,0580150,0701250,0871450,AR,123,ARKANSAS,ST. FRANCIS,20171201,20171231,0060000,2017
30780,00000,"LITTLE ROCK-NORTH LITTLE ROCK-CONWAY, A",GSE,S,0155000,0453100,0580150,0701250,0871450,AR,125,ARKANSAS,SALINE,20171201,20171231,0168000,2009
99999,00000,NON-METRO,GSE,S,0065000,0453100,0580150,0701250,0871450,AR,127,ARKANSAS,SCOTT,20171201,20171231,0065000,2017
99999,00000,NON-METRO,GSE,S,0060000,0453100,0580150,0701250,0871450,AR,129,ARKANSAS,SEARCY,20171201,20171231,0068000,2010
22900,00000,"FORT SMITH, AR-OK",GSE,S,0112000,0453100,0580150,0701250,0871450,AR,131,ARKANSAS,SEBASTIAN,20171201,20171231,0117000,2009
99999,00000,NON-METRO,GSE,S,0071000,0453100,0580150,0701250,0871450,AR,133,ARKANSAS,SEVIER,20171201,20171231,0072000,2008
99999,00000,NON-METRO,GSE,S,0058000,0453100,0580150,0701250,0871450,AR,135,ARKANSAS,SHARP,20171201,20171231,0063000,2008
99999,00000,NON-METRO,GSE,S,0070000,0453100,0580150,0701250,0871450,AR,137,ARKANSAS,STONE,20171201,20171231,0096000,2013
20980,00000,"EL DORADO, AR",GSE,S,0087000,0453100,0580150,0701250,0871450,AR,139,ARKANSAS,UNION,20171201,20171231,0115000,2009
99999,00000,NON-METRO,GSE,S,0062000,0453100,0580150,0701250,0871450,AR,141,ARKANSAS,VAN BUREN,20171201,20171231,0080000,2009
22220,00000,"FAYETTEVILLE-SPRINGDALE-ROGERS, AR-MO",GSE,S,0175000,0453100,0580150,0701250,0871450,AR,143,ARKANSAS,WASHINGTON,20171201,20171231,0175000,2017
42620,00000,"SEARCY, AR",GSE,S,0099000,0453100,0580150,0701250,0871450,AR,145,ARKANSAS,WHITE,20171201,20171231,0119000,2009
99999,00000,NON-METRO,GSE,S,0030000,0453100,0580150,0701250,0871450,AR,147,ARKANSAS,WOODRUFF,20171201,20171231,0066000,2013
40780,00000,"RUSSELLVILLE, AR",GSE,S,0108000,0453100,0580150,0701250,0871450,AR,149,ARKANSAS,YELL,20171201,20171231,0111000,2013
99999,00000,NON-METRO,GSE,S,0087000,0453100,0580150,0701250,0871450,AS,010,AMERICAN SAMOA,EASTERN DISTRIC,20171201,20171231,0122000,2008
99999,00000,NON-METRO,GSE,S,0074000,0453100,0580150,0701250,0871450,AS,020,AMERICAN SAMOA,MANU'A DISTRICT,20171201,20171231,0230000,2008
99999,00000,NON-METRO,GSE,S,0087000,0453100,0580150,0701250,0871450,AS,030,AMERICAN SAMOA,ROSE ISLAND,20171201,20171231,0128000,2008
